input_path,label,vid_id
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_263.mp4,4,263
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_264.mp4,10,264
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_265.mp4,1,265
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_266.mp4,36,266
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_267.mp4,29,267
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_268.mp4,36,268
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_269.mp4,23,269
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_27.mp4,5,27
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_270.mp4,11,270
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_271.mp4,21,271
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_272.mp4,14,272
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_273.mp4,20,273
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_274.mp4,24,274
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_275.mp4,16,275
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_276.mp4,3,276
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_277.mp4,9,277
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_278.mp4,8,278
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_279.mp4,30,279
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_28.mp4,34,28
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_280.mp4,23,280
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_281.mp4,18,281
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_282.mp4,10,282
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_283.mp4,11,283
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_284.mp4,21,284
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_285.mp4,16,285
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_286.mp4,6,286
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_287.mp4,35,287
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_288.mp4,36,288
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_289.mp4,24,289
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_29.mp4,30,29
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_290.mp4,17,290
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_291.mp4,16,291
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_292.mp4,34,292
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_293.mp4,4,293
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_294.mp4,7,294
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_295.mp4,5,295
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_296.mp4,15,296
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_297.mp4,5,297
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_298.mp4,10,298
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_299.mp4,31,299
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_3.mp4,19,3
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_30.mp4,7,30
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_300.mp4,12,300
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_301.mp4,22,301
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_302.mp4,26,302
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_303.mp4,30,303
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_304.mp4,1,304
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_305.mp4,29,305
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_306.mp4,9,306
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_307.mp4,30,307
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_308.mp4,31,308
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_309.mp4,30,309
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_31.mp4,3,31
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_310.mp4,23,310
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_311.mp4,25,311
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_312.mp4,17,312
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_313.mp4,23,313
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_314.mp4,30,314
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_315.mp4,4,315
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_316.mp4,20,316
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_317.mp4,10,317
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_318.mp4,2,318
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_319.mp4,14,319
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_32.mp4,2,32
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_320.mp4,23,320
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_321.mp4,1,321
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_322.mp4,2,322
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_323.mp4,24,323
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_324.mp4,19,324
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_325.mp4,3,325
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_326.mp4,16,326
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_327.mp4,0,327
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_328.mp4,21,328
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_329.mp4,31,329
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_33.mp4,4,33
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_330.mp4,31,330
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_331.mp4,11,331
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_332.mp4,5,332
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_333.mp4,35,333
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_334.mp4,8,334
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_335.mp4,33,335
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_336.mp4,17,336
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_337.mp4,16,337
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_338.mp4,17,338
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_339.mp4,27,339
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_34.mp4,3,34
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_340.mp4,34,340
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_341.mp4,35,341
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_342.mp4,23,342
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_343.mp4,21,343
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_344.mp4,36,344
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_345.mp4,15,345
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_346.mp4,5,346
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_347.mp4,12,347
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_348.mp4,18,348
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_349.mp4,34,349
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_35.mp4,6,35
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_350.mp4,17,350
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_351.mp4,10,351
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_352.mp4,35,352
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_353.mp4,31,353
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_354.mp4,6,354
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_355.mp4,28,355
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_356.mp4,11,356
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_357.mp4,9,357
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_358.mp4,4,358
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_359.mp4,35,359
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_36.mp4,31,36
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_360.mp4,33,360
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_361.mp4,24,361
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_362.mp4,4,362
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_363.mp4,16,363
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_364.mp4,8,364
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_365.mp4,36,365
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_366.mp4,5,366
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_367.mp4,12,367
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_368.mp4,12,368
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_369.mp4,16,369
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_37.mp4,2,37
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_370.mp4,4,370
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_371.mp4,9,371
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_372.mp4,24,372
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_373.mp4,7,373
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_374.mp4,4,374
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_375.mp4,16,375
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_376.mp4,13,376
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_377.mp4,10,377
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_378.mp4,19,378
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_379.mp4,3,379
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_38.mp4,31,38
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_380.mp4,11,380
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_381.mp4,33,381
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_382.mp4,9,382
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_383.mp4,15,383
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_384.mp4,17,384
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_385.mp4,27,385
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_386.mp4,8,386
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_387.mp4,9,387
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_388.mp4,8,388
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_389.mp4,4,389
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_39.mp4,15,39
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_390.mp4,24,390
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_391.mp4,9,391
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_392.mp4,3,392
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_393.mp4,26,393
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_394.mp4,22,394
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_395.mp4,27,395
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_396.mp4,28,396
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_397.mp4,1,397
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_398.mp4,0,398
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_399.mp4,31,399
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_4.mp4,35,4
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_40.mp4,23,40
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_400.mp4,20,400
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_401.mp4,1,401
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_402.mp4,35,402
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_403.mp4,26,403
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_404.mp4,31,404
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_405.mp4,24,405
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_406.mp4,23,406
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_407.mp4,32,407
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_408.mp4,22,408
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_409.mp4,1,409
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_41.mp4,33,41
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_410.mp4,21,410
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_411.mp4,3,411
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_412.mp4,17,412
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_413.mp4,7,413
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_414.mp4,27,414
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_415.mp4,20,415
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_416.mp4,15,416
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_417.mp4,12,417
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_418.mp4,20,418
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_419.mp4,21,419
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_42.mp4,10,42
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_420.mp4,0,420
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_421.mp4,15,421
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_422.mp4,1,422
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_423.mp4,9,423
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_424.mp4,25,424
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_425.mp4,14,425
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_426.mp4,29,426
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_427.mp4,30,427
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_428.mp4,33,428
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_429.mp4,34,429
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_43.mp4,27,43
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_430.mp4,36,430
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_44.mp4,4,44
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_45.mp4,22,45
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_46.mp4,21,46
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_47.mp4,31,47
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_48.mp4,36,48
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_49.mp4,25,49
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_5.mp4,11,5
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_50.mp4,23,50
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_51.mp4,30,51
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_52.mp4,2,52
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_53.mp4,20,53
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_54.mp4,1,54
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_55.mp4,35,55
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_56.mp4,21,56
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_57.mp4,1,57
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_58.mp4,18,58
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_59.mp4,36,59
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_6.mp4,7,6
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_60.mp4,19,60
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_61.mp4,23,61
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_62.mp4,10,62
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_63.mp4,20,63
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_64.mp4,5,64
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_65.mp4,3,65
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_66.mp4,10,66
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_67.mp4,0,67
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_68.mp4,21,68
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_69.mp4,12,69
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_7.mp4,19,7
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_70.mp4,6,70
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_71.mp4,36,71
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_72.mp4,31,72
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_73.mp4,19,73
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_74.mp4,25,74
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_75.mp4,23,75
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_76.mp4,32,76
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_77.mp4,0,77
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_78.mp4,20,78
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_79.mp4,35,79
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_8.mp4,18,8
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_80.mp4,31,80
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_81.mp4,14,81
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_82.mp4,14,82
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_83.mp4,8,83
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_84.mp4,31,84
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_85.mp4,28,85
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_86.mp4,20,86
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_87.mp4,16,87
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_88.mp4,14,88
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_89.mp4,36,89
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_9.mp4,15,9
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_90.mp4,25,90
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_91.mp4,35,91
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_92.mp4,1,92
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_93.mp4,13,93
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_94.mp4,15,94
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_95.mp4,33,95
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_96.mp4,19,96
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_97.mp4,33,97
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_98.mp4,14,98
../RouletteVision-Dataset/Input-Output Videos/SET 2/S2_INPUT_99.mp4,27,99
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_1.mp4,11,1
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_10.mp4,14,10
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_100.mp4,32,100
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_101.mp4,24,101
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_102.mp4,27,102
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_103.mp4,21,103
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_104.mp4,0,104
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_105.mp4,7,105
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_106.mp4,23,106
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_107.mp4,13,107
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_108.mp4,9,108
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_109.mp4,29,109
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_11.mp4,8,11
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_110.mp4,7,110
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_111.mp4,16,111
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_112.mp4,4,112
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_113.mp4,27,113
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_114.mp4,16,114
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_115.mp4,7,115
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_116.mp4,28,116
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_117.mp4,27,117
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_118.mp4,10,118
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_119.mp4,28,119
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_12.mp4,32,12
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_120.mp4,2,120
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_121.mp4,20,121
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_122.mp4,2,122
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_123.mp4,31,123
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_124.mp4,6,124
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_125.mp4,14,125
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_126.mp4,0,126
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_127.mp4,23,127
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_128.mp4,25,128
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_129.mp4,36,129
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_13.mp4,11,13
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_130.mp4,5,130
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_131.mp4,25,131
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_132.mp4,17,132
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_133.mp4,17,133
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_134.mp4,14,134
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_135.mp4,19,135
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_136.mp4,35,136
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_137.mp4,28,137
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_138.mp4,33,138
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_139.mp4,4,139
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_14.mp4,1,14
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_140.mp4,7,140
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_141.mp4,1,141
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_142.mp4,4,142
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_143.mp4,8,143
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_144.mp4,5,144
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_145.mp4,16,145
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_146.mp4,36,146
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_147.mp4,12,147
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_148.mp4,2,148
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_149.mp4,0,149
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_15.mp4,6,15
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_150.mp4,19,150
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_151.mp4,16,151
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_152.mp4,20,152
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_153.mp4,25,153
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_154.mp4,4,154
